Y,X,Stop_ID,plt,weight,Order_ID
36.98562396,126.9319962,S_855,0.34,350.0,O_1950
36.98562396,126.9319962,S_855,0.24,171.0,O_1951
36.98562396,126.9319962,S_855,0.78,300.0,O_1952
37.41386797,126.909374,S_805,0.18,78.4,O_1953
37.41386797,126.909374,S_805,1.03,187.74,O_1954
37.41386797,126.909374,S_805,0.94,810.24,O_1955
37.59408107,126.7156548,S_561,0.11,72.6,O_1956
37.27253257,127.1516873,S_729,0.12,52.5,O_1957
37.27253257,127.1516873,S_729,0.12,85.51,O_1958
37.27253257,127.1516873,S_729,0.58,8.4,O_1959
37.27253257,127.1516873,S_729,0.15,39.36,O_1960
37.66967564,127.046534,S_157,0.16,27.83,O_1961
37.66967564,127.046534,S_157,1.15,810.0,O_1962
37.45480112,126.6585755,S_452,0.31,94.5,O_1963
37.45480112,126.6585755,S_452,3.32,2390.47,O_1964
37.45480112,126.6585755,S_452,9.37,5719.23,O_1965
37.46755353,126.9021682,S_281,0.72,702.24,O_1966
37.46755353,126.9021682,S_281,0.14,64.32,O_1967
37.49867675,127.1266095,S_397,0.6,432.0,O_1968
37.49867675,127.1266095,S_397,0.11,96.0,O_1969
37.57871896,126.8136575,S_260,7.0,2556.0,O_1970
37.57871896,126.8136575,S_260,0.18,116.72,O_1971
37.30561565,127.0096779,S_581,0.23,88.86,O_1972
37.30561565,127.0096779,S_581,0.2,64.0,O_1973
37.74815636,126.4835215,S_562,3.44,1788.91,O_1974
37.74815636,126.4835215,S_562,0.1,16.82,O_1975
37.54899055,126.6782347,S_540,8.0,6146.8,O_1976
37.27242458,127.1275882,S_721,0.3,300.0,O_1977
37.27242458,127.1275882,S_721,0.87,236.5,O_1978
37.27242458,127.1275882,S_721,0.16,27.83,O_1979
37.57206117,127.0050313,S_10,1.66,966.46,O_1980
37.57206117,127.0050313,S_10,0.13,19.16,O_1981
37.64793425,127.0118697,S_142,0.59,166.72,O_1982
37.64793425,127.0118697,S_142,1.48,1280.0,O_1983
37.64793425,127.0118697,S_142,0.12,150.0,O_1984
37.64793425,127.0118697,S_142,0.68,382.16,O_1985
37.23277029,127.219174,S_717,0.37,331.08,O_1986
37.29496555,127.6396267,S_1083,0.8,188.4,O_1987
37.49702838,126.8451219,S_273,11.98,5540.66,O_1988
37.51811892,127.1006398,S_406,0.45,72.0,O_1989
37.55313923,127.0334024,S_55,0.71,219.57,O_1990
37.55313923,127.0334024,S_55,0.41,160.0,O_1991
37.34634696,126.94308,S_975,0.44,264.0,O_1992
37.34634696,126.94308,S_975,0.11,69.8,O_1993
37.65581568,126.7897919,S_642,0.29,147.0,O_1994
37.65581568,126.7897919,S_642,0.63,165.96,O_1995
37.65581568,126.7897919,S_642,15.85,6308.38,O_1996
37.3510394,126.728949,S_902,0.32,177.7,O_1997
37.3510394,126.728949,S_902,0.13,42.98,O_1998
37.3510394,126.728949,S_902,0.22,24.54,O_1999
37.3510394,126.728949,S_902,0.48,47.88,O_2000
37.81771876,127.3531912,S_1116,0.33,105.8,O_2001
37.51116875,126.9214422,S_296,1.08,1260.0,O_2002
37.51116875,126.9214422,S_296,0.12,11.72,O_2003
37.51116875,126.9214422,S_296,0.11,45.0,O_2004
37.54710694,126.9521571,S_208,1.25,504.0,O_2005
37.54710694,126.9521571,S_208,0.28,168.0,O_2006
37.23455978,127.1881482,S_714,0.12,19.61,O_2007
37.23455978,127.1881482,S_714,1.03,530.09,O_2008
37.59701626,126.6376311,S_559,0.11,71.2,O_2009
37.59701626,126.6376311,S_559,0.11,85.57,O_2010
37.59701626,126.6376311,S_559,0.36,200.0,O_2011
37.50845067,126.9113577,S_298,2.07,1240.0,O_2012
37.50845067,126.9113577,S_298,0.14,64.0,O_2013
37.50845067,126.9113577,S_298,0.3,163.48,O_2014
37.47976918,126.9313747,S_336,0.41,204.01,O_2015
37.5115038,127.0285345,S_360,0.11,8.8,O_2016
37.5115038,127.0285345,S_360,0.18,40.0,O_2017
37.52456036,126.855803,S_238,0.64,160.0,O_2018
37.51554679,126.6778385,S_546,0.42,117.9,O_2019
37.51554679,126.6778385,S_546,0.35,144.0,O_2020
37.51554679,126.6778385,S_546,0.58,440.65,O_2021
37.51554679,126.6778385,S_546,0.5,128.89,O_2022
37.53954093,127.0540233,S_62,1.0,650.0,O_2023
37.41969131,127.2461005,S_971,0.34,130.4,O_2024
37.41969131,127.2461005,S_971,1.83,1374.0,O_2025
37.41969131,127.2461005,S_971,0.24,19.5,O_2026
37.41969131,127.2461005,S_971,3.87,2320.0,O_2027
37.58610547,126.9493691,S_199,0.58,163.52,O_2028
37.00055641,127.2697871,S_1019,11.17,5423.97,O_2029
37.00055641,127.2697871,S_1019,0.26,136.56,O_2030
37.00055641,127.2697871,S_1019,0.93,153.03,O_2031
37.00055641,127.2697871,S_1019,0.52,304.03,O_2032
37.82536075,127.5165366,S_1112,0.11,35.28,O_2033
37.40365179,126.9091723,S_807,0.51,180.0,O_2034
37.40365179,126.9091723,S_807,1.26,118.6,O_2035
37.40365179,126.9091723,S_807,1.02,0.02,O_2036
37.53456471,127.0004949,S_46,0.14,23.44,O_2037
37.53456471,127.0004949,S_46,1.0,115.2,O_2038
37.29630048,126.8722474,S_760,0.88,818.45,O_2039
37.29630048,126.8722474,S_760,4.53,2720.0,O_2040
37.29630048,126.8722474,S_760,0.18,123.18,O_2041
37.29630048,126.8722474,S_760,2.64,1952.34,O_2042
37.32808335,126.7970462,S_772,0.12,110.84,O_2043
37.48097575,126.9716337,S_315,0.43,120.0,O_2044
37.56742273,127.0213823,S_31,0.51,47.31,O_2045
37.56742273,127.0213823,S_31,2.09,763.4,O_2046
37.82459293,126.9836295,S_1024,0.35,173.67,O_2047
37.82459293,126.9836295,S_1024,0.68,251.94,O_2048
37.82459293,126.9836295,S_1024,0.25,104.9,O_2049
37.55161665,126.911726,S_216,0.11,79.98,O_2050
37.55161665,126.911726,S_216,0.68,167.42,O_2051
37.06005113,127.1946201,S_1012,0.18,90.0,O_2052
37.06005113,127.1946201,S_1012,0.28,176.0,O_2053
37.06005113,127.1946201,S_1012,6.32,4256.0,O_2054
37.06005113,127.1946201,S_1012,0.12,81.0,O_2055
37.06005113,127.1946201,S_1012,0.14,79.89,O_2056
37.90775602,127.0532387,S_1100,0.12,72.0,O_2057
37.90775602,127.0532387,S_1100,4.55,4225.9,O_2058
38.04743055,126.9928328,S_1123,1.0,1020.66,O_2059
38.04743055,126.9928328,S_1123,1.06,247.83,O_2060
38.04743055,126.9928328,S_1123,0.1,89.5,O_2061
37.47092611,126.6661471,S_459,1.0,778.72,O_2062
37.47092611,126.6661471,S_459,0.22,84.0,O_2063
37.47092611,126.6661471,S_459,6.0,2700.0,O_2064
37.38552318,126.969499,S_819,1.28,500.0,O_2065
37.38552318,126.969499,S_819,4.17,830.8,O_2066
37.38552318,126.969499,S_819,3.13,1377.17,O_2067
37.33908652,127.4907291,S_995,0.51,62.49,O_2068
37.33908652,127.4907291,S_995,0.96,615.18,O_2069
37.33908652,127.4907291,S_995,0.2,18.0,O_2070
37.33908652,127.4907291,S_995,0.8,188.4,O_2071
37.45469569,127.1045037,S_670,1.23,758.4,O_2072
37.45469569,127.1045037,S_670,0.56,172.8,O_2073
37.45469569,127.1045037,S_670,0.25,55.94,O_2074
37.59640872,127.1491555,S_1037,0.29,57.28,O_2075
37.59640872,127.1491555,S_1037,3.61,1256.21,O_2076
37.54404823,126.8476634,S_245,0.16,136.02,O_2077
37.54404823,126.8476634,S_245,0.16,81.62,O_2078
37.54404823,126.8476634,S_245,0.31,256.0,O_2079
37.54607483,126.9855706,S_34,0.6,300.0,O_2080
37.54607483,126.9855706,S_34,0.41,110.0,O_2081
37.54607483,126.9855706,S_34,0.11,50.0,O_2082
37.54607483,126.9855706,S_34,0.66,314.47,O_2083
37.54607483,126.9855706,S_34,0.36,48.65,O_2084
37.30220846,126.9912945,S_575,0.16,69.4,O_2085
37.30220846,126.9912945,S_575,0.92,839.67,O_2086
37.64162878,126.7705294,S_644,0.22,50.9,O_2087
37.64162878,126.7705294,S_644,0.31,38.4,O_2088
37.17180694,127.4801037,S_999,0.15,98.77,O_2089
37.17180694,127.4801037,S_999,0.1,79.65,O_2090
37.17180694,127.4801037,S_999,3.5,1597.24,O_2091
37.17180694,127.4801037,S_999,0.33,150.0,O_2092
37.24696205,127.0563253,S_613,0.33,130.0,O_2093
37.24696205,127.0563253,S_613,0.69,457.98,O_2094
37.24696205,127.0563253,S_613,0.86,57.1,O_2095
37.24696205,127.0563253,S_613,0.34,100.32,O_2096
37.24696205,127.0563253,S_613,0.16,86.3,O_2097
37.56201888,127.014445,S_25,0.17,62.28,O_2098
37.56201888,127.014445,S_25,0.71,243.86,O_2099
37.56201888,127.014445,S_25,0.58,150.16,O_2100
37.56201888,127.014445,S_25,0.28,130.02,O_2101
37.56201888,127.014445,S_25,0.86,284.44,O_2102
37.43983771,126.6641176,S_456,0.15,12.0,O_2103
37.43983771,126.6641176,S_456,0.66,327.34,O_2104
37.43983771,126.6641176,S_456,2.0,1706.98,O_2105
37.43983771,126.6641176,S_456,0.1,49.4,O_2106
37.43983771,126.6641176,S_456,0.28,157.51,O_2107
37.64898445,127.1446679,S_784,0.13,17.06,O_2108
37.64898445,127.1446679,S_784,0.25,260.25,O_2109
38.03072042,127.3673066,S_1048,0.3,262.8,O_2110
38.03072042,127.3673066,S_1048,0.99,259.98,O_2111
38.03072042,127.3673066,S_1048,0.51,37.85,O_2112
38.03072042,127.3673066,S_1048,0.13,56.66,O_2113
38.03072042,127.3673066,S_1048,0.17,200.0,O_2114
37.57797071,127.0477271,S_83,1.0,720.0,O_2115
37.57797071,127.0477271,S_83,14.15,251.76,O_2116
37.57797071,127.0477271,S_83,0.18,70.0,O_2117
37.53588277,127.3034549,S_787,0.14,100.0,O_2118
37.53588277,127.3034549,S_787,4.29,1142.84,O_2119
37.45897879,126.9061844,S_285,0.24,91.66,O_2120
37.45897879,126.9061844,S_285,0.31,231.0,O_2121
37.45897879,126.9061844,S_285,6.75,2293.02,O_2122
37.45897879,126.9061844,S_285,0.13,69.43,O_2123
37.45897879,126.9061844,S_285,0.56,245.78,O_2124
37.53799342,127.0919847,S_73,5.27,2695.54,O_2125
37.53799342,127.0919847,S_73,0.13,8.4,O_2126
37.53250655,126.9950674,S_44,0.58,217.25,O_2127
37.53250655,126.9950674,S_44,0.99,489.37,O_2128
37.53250655,126.9950674,S_44,0.1,174.0,O_2129
37.46379112,126.67658,S_460,0.31,60.0,O_2130
37.46379112,126.67658,S_460,3.69,1381.57,O_2131
37.57191387,126.9619602,S_7,0.44,330.0,O_2132
37.57191387,126.9619602,S_7,1.1,1366.72,O_2133
37.53334613,127.1419485,S_426,0.11,82.9,O_2134
37.53334613,127.1419485,S_426,0.25,122.94,O_2135
37.53334613,127.1419485,S_426,6.58,4190.55,O_2136
37.53334613,127.1419485,S_426,1.0,600.0,O_2137
37.53334613,127.1419485,S_426,0.13,45.6,O_2138
37.61035273,126.9320881,S_178,4.78,2481.44,O_2139
37.61035273,126.9320881,S_178,1.0,720.0,O_2140
37.61035273,126.9320881,S_178,0.13,92.0,O_2141
37.61035273,126.9320881,S_178,0.17,13.5,O_2142
37.65258037,126.8937204,S_623,0.1,53.02,O_2143
37.65258037,126.8937204,S_623,0.15,108.8,O_2144
37.65258037,126.8937204,S_623,1.0,791.42,O_2145
37.32066575,127.0836395,S_735,0.19,155.45,O_2146
37.32066575,127.0836395,S_735,0.1,23.62,O_2147
37.65294798,126.8329134,S_621,2.07,692.63,O_2148
37.65294798,126.8329134,S_621,0.31,360.0,O_2149
37.65294798,126.8329134,S_621,0.12,19.57,O_2150
37.23778915,127.0608407,S_615,0.3,52.1,O_2151
37.23778915,127.0608407,S_615,0.22,120.02,O_2152
37.23778915,127.0608407,S_615,0.28,192.8,O_2153
37.23778915,127.0608407,S_615,0.17,103.38,O_2154
37.23778915,127.0608407,S_615,6.3,3384.38,O_2155
37.62505177,127.0197725,S_131,0.72,269.76,O_2156
37.62505177,127.0197725,S_131,4.0,460.8,O_2157
37.23313853,127.0605908,S_843,0.21,24.0,O_2158
37.23313853,127.0605908,S_843,1.25,1250.4,O_2159
37.23313853,127.0605908,S_843,0.9,890.35,O_2160
37.36641994,126.8159456,S_909,0.26,122.1,O_2161
37.36641994,126.8159456,S_909,1.47,1100.0,O_2162
37.36641994,126.8159456,S_909,0.44,322.0,O_2163
37.36641994,126.8159456,S_909,4.75,2893.64,O_2164
37.2901826,127.0473961,S_610,0.12,85.6,O_2165
37.2901826,127.0473961,S_610,0.12,50.36,O_2166
37.2901826,127.0473961,S_610,0.53,54.72,O_2167
37.2901826,127.0473961,S_610,0.25,250.0,O_2168
37.32953302,127.2423619,S_707,0.43,190.4,O_2169
37.32953302,127.2423619,S_707,0.26,94.88,O_2170
37.09056761,127.477036,S_1014,0.32,225.0,O_2171
37.09056761,127.477036,S_1014,2.09,763.4,O_2172
37.09056761,127.477036,S_1014,0.25,80.41,O_2173
37.77616345,126.8512198,S_916,0.16,260.0,O_2174
37.77616345,126.8512198,S_916,0.33,255.84,O_2175
37.77616345,126.8512198,S_916,0.11,21.54,O_2176
37.77616345,126.8512198,S_916,0.13,81.01,O_2177
37.5514791,127.1326396,S_415,0.72,262.2,O_2178
37.5514791,127.1326396,S_415,0.5,330.2,O_2179
37.5514791,127.1326396,S_415,0.13,103.25,O_2180
37.57430267,126.9101907,S_205,0.7,310.8,O_2181
37.57430267,126.9101907,S_205,0.18,103.16,O_2182
37.57430267,126.9101907,S_205,1.0,800.0,O_2183
37.57430267,126.9101907,S_205,0.4,493.36,O_2184
37.76465305,126.4630361,S_571,0.19,66.58,O_2185
37.76465305,126.4630361,S_571,0.44,330.0,O_2186
37.76465305,126.4630361,S_571,0.14,110.5,O_2187
37.49185469,127.0880264,S_377,2.06,1753.0,O_2188
37.49185469,127.0880264,S_377,0.42,168.91,O_2189
37.49185469,127.0880264,S_377,1.06,506.62,O_2190
37.56948816,126.8447046,S_253,0.4,240.0,O_2191
37.56948816,126.8447046,S_253,0.12,116.0,O_2192
37.56948816,126.8447046,S_253,0.34,205.08,O_2193
37.56948816,126.8447046,S_253,0.98,705.0,O_2194
37.56718307,127.1860679,S_1068,0.43,165.36,O_2195
37.56718307,127.1860679,S_1068,0.13,102.8,O_2196
37.47167106,127.0266688,S_356,0.12,49.26,O_2197
37.47167106,127.0266688,S_356,0.35,173.67,O_2198
37.56050657,127.1643563,S_414,0.47,208.06,O_2199
37.56050657,127.1643563,S_414,0.34,212.68,O_2200
37.56050657,127.1643563,S_414,0.1,73.5,O_2201
37.56050657,127.1643563,S_414,5.68,4948.25,O_2202
37.56050657,127.1643563,S_414,1.2,1480.0,O_2203
37.62232049,126.8358861,S_631,0.27,251.0,O_2204
37.62232049,126.8358861,S_631,0.19,124.2,O_2205
37.64780328,127.0802862,S_165,1.66,25.6,O_2206
37.64780328,127.0802862,S_165,0.23,0.09,O_2207
37.64780328,127.0802862,S_165,0.2,61.22,O_2208
37.5463638,127.1513524,S_412,0.14,124.8,O_2209
37.5463638,127.1513524,S_412,0.31,60.0,O_2210
37.55706761,127.0146854,S_28,0.13,97.38,O_2211
37.55706761,127.0146854,S_28,0.15,104.4,O_2212
37.55706761,127.0146854,S_28,0.14,125.42,O_2213
37.40612665,127.1163078,S_703,0.21,173.0,O_2214
37.40612665,127.1163078,S_703,0.14,26.29,O_2215
37.40612665,127.1163078,S_703,0.18,90.0,O_2216
37.50851669,126.9373567,S_306,0.79,379.33,O_2217
37.50851669,126.9373567,S_306,3.51,2982.6,O_2218
37.50851669,126.9373567,S_306,0.38,336.0,O_2219
37.6300516,127.0175594,S_139,5.22,2856.45,O_2220
37.6300516,127.0175594,S_139,0.33,84.8,O_2221
37.5855546,126.8751729,S_635,0.1,41.13,O_2222
37.5855546,126.8751729,S_635,0.67,660.24,O_2223
37.5855546,126.8751729,S_635,0.18,206.4,O_2224
37.67869086,127.0434133,S_156,0.14,40.0,O_2225
37.67869086,127.0434133,S_156,0.83,502.23,O_2226
37.67869086,127.0434133,S_156,1.0,1090.2,O_2227
37.67869086,127.0434133,S_156,0.17,11.44,O_2228
37.47843876,126.9999966,S_354,5.41,1949.94,O_2229
37.47843876,126.9999966,S_354,1.56,1388.83,O_2230
37.47843876,126.9999966,S_354,0.13,20.18,O_2231
37.46470394,126.874724,S_954,0.11,22.08,O_2232
37.46470394,126.874724,S_954,0.1,100.0,O_2233
37.46470394,126.874724,S_954,2.26,2032.0,O_2234
37.64035969,126.4910236,S_565,0.14,126.0,O_2235
37.64035969,126.4910236,S_565,0.84,709.09,O_2236
37.41085851,127.2572906,S_968,1.22,874.16,O_2237
37.41085851,127.2572906,S_968,0.19,104.4,O_2238
37.73115271,127.0868172,S_887,0.21,87.28,O_2239
37.73115271,127.0868172,S_887,1.54,1584.0,O_2240
37.73115271,127.0868172,S_887,0.73,302.19,O_2241
37.73115271,127.0868172,S_887,3.0,3084.24,O_2242
37.05555845,127.0560539,S_863,0.21,100.8,O_2243
37.05555845,127.0560539,S_863,0.18,87.07,O_2244
37.59105175,127.0032478,S_111,0.11,71.2,O_2245
37.59105175,127.0032478,S_111,0.33,133.12,O_2246
37.59105175,127.0032478,S_111,0.57,347.02,O_2247
37.59105175,127.0032478,S_111,0.1,96.0,O_2248
37.69091106,126.7542924,S_655,0.29,126.64,O_2249
37.69091106,126.7542924,S_655,0.1,140.0,O_2250
37.69091106,126.7542924,S_655,0.21,150.0,O_2251
37.65917578,127.0280107,S_150,0.61,422.19,O_2252
37.65917578,127.0280107,S_150,0.11,31.94,O_2253
37.65917578,127.0280107,S_150,0.3,120.0,O_2254
37.65917578,127.0280107,S_150,0.17,77.76,O_2255
37.72410397,126.7515033,S_922,0.47,159.84,O_2256
37.72410397,126.7515033,S_922,1.03,778.41,O_2257
37.54474118,126.8644362,S_225,0.18,106.68,O_2258
37.54474118,126.8644362,S_225,0.43,211.89,O_2259
37.54474118,126.8644362,S_225,0.25,168.0,O_2260
37.54474118,126.8644362,S_225,0.1,84.0,O_2261
37.56446028,127.005037,S_23,2.0,1200.0,O_2262
37.56446028,127.005037,S_23,2.5,1304.92,O_2263
37.42791756,126.7507057,S_500,0.15,12.79,O_2264
37.42791756,126.7507057,S_500,0.23,158.97,O_2265
37.61175584,126.9103541,S_182,0.21,11.25,O_2266
37.61175584,126.9103541,S_182,0.37,26.4,O_2267
37.61175584,126.9103541,S_182,0.28,19.08,O_2268
37.61175584,126.9103541,S_182,0.52,488.59,O_2269
37.61175584,126.9103541,S_182,1.92,1048.24,O_2270
37.90739536,127.0658957,S_1098,0.19,19.2,O_2271
37.90739536,127.0658957,S_1098,0.77,445.3,O_2272
37.90739536,127.0658957,S_1098,1.22,566.0,O_2273
37.90739536,127.0658957,S_1098,0.35,97.84,O_2274
37.90739536,127.0658957,S_1098,0.13,130.0,O_2275
37.56034074,127.1887902,S_1067,0.88,391.07,O_2276
37.56034074,127.1887902,S_1067,1.2,942.91,O_2277
37.56034074,127.1887902,S_1067,0.27,192.0,O_2278
37.56034074,127.1887902,S_1067,0.27,231.7,O_2279
37.56034074,127.1887902,S_1067,0.13,8.4,O_2280
37.51189159,127.0885409,S_403,0.36,235.6,O_2281
37.51189159,127.0885409,S_403,1.0,778.72,O_2282
37.08269481,127.2634588,S_1017,0.54,540.0,O_2283
37.08269481,127.2634588,S_1017,0.43,191.4,O_2284
37.08269481,127.2634588,S_1017,0.22,72.66,O_2285
37.08269481,127.2634588,S_1017,0.23,62.64,O_2286
37.79478033,126.9852909,S_1021,5.0,1497.6,O_2287
37.79478033,126.9852909,S_1021,0.78,293.22,O_2288
37.79478033,126.9852909,S_1021,0.17,37.2,O_2289
37.79478033,126.9852909,S_1021,0.19,150.0,O_2290
37.27257613,127.1064466,S_718,2.02,1304.5,O_2291
37.27257613,127.1064466,S_718,0.18,90.0,O_2292
37.27257613,127.1064466,S_718,0.61,226.2,O_2293
37.27257613,127.1064466,S_718,0.53,175.74,O_2294
37.0839629,127.0523885,S_868,0.78,254.96,O_2295
37.0839629,127.0523885,S_868,0.16,10.53,O_2296
37.0839629,127.0523885,S_868,0.18,112.8,O_2297
37.59080616,127.0553779,S_90,1.43,810.68,O_2298
37.59080616,127.0553779,S_90,3.21,1623.46,O_2299
37.59080616,127.0553779,S_90,0.12,64.26,O_2300
37.51618877,127.1617354,S_1069,0.12,9.6,O_2301
37.51618877,127.1617354,S_1069,0.28,83.7,O_2302
37.16027294,126.9711097,S_838,0.38,146.4,O_2303
37.16027294,126.9711097,S_838,2.0,1395.0,O_2304
37.16027294,126.9711097,S_838,1.0,810.0,O_2305
37.16027294,126.9711097,S_838,0.52,372.0,O_2306
37.32385698,126.8376159,S_769,0.11,69.0,O_2307
37.32385698,126.8376159,S_769,6.24,4801.63,O_2308
37.32385698,126.8376159,S_769,0.21,147.56,O_2309
37.32385698,126.8376159,S_769,0.24,105.5,O_2310
37.62128712,127.0833787,S_162,0.29,78.96,O_2311
37.62128712,127.0833787,S_162,0.21,92.0,O_2312
37.62128712,127.0833787,S_162,1.1,550.0,O_2313
37.34940868,126.7460656,S_900,1.08,275.6,O_2314
37.34940868,126.7460656,S_900,1.5,1183.1,O_2315
37.48004709,126.7999473,S_750,0.27,69.74,O_2316
37.48004709,126.7999473,S_750,0.38,146.4,O_2317
37.48004709,126.7999473,S_750,0.18,100.0,O_2318
37.48004709,126.7999473,S_750,0.29,82.4,O_2319
37.27642213,126.9950333,S_599,0.2,90.0,O_2320
37.27642213,126.9950333,S_599,0.17,1.44,O_2321
37.27642213,126.9950333,S_599,0.12,22.8,O_2322
37.27642213,126.9950333,S_599,0.11,69.72,O_2323
38.02971379,126.9179708,S_1122,0.93,255.74,O_2324
38.02971379,126.9179708,S_1122,1.42,272.0,O_2325
37.37614513,126.9661676,S_825,1.0,96.0,O_2326
37.37614513,126.9661676,S_825,0.16,116.0,O_2327
37.37614513,126.9661676,S_825,0.23,187.4,O_2328
37.37614513,126.9661676,S_825,5.72,2066.84,O_2329
37.37614513,126.9661676,S_825,0.14,62.0,O_2330
37.37276163,127.1063236,S_689,0.49,297.92,O_2331
37.37276163,127.1063236,S_689,0.26,133.83,O_2332
37.37276163,127.1063236,S_689,0.44,201.91,O_2333
37.37276163,127.1063236,S_689,2.46,2073.14,O_2334
37.5531163,126.8331774,S_256,0.1,61.17,O_2335
37.5531163,126.8331774,S_256,1.34,377.55,O_2336
37.5531163,126.8331774,S_256,1.18,275.59,O_2337
37.5531163,126.8331774,S_256,14.6,4319.28,O_2338
37.5531163,126.8331774,S_256,0.2,72.0,O_2339
37.27800309,127.0397814,S_603,0.15,19.19,O_2340
37.27800309,127.0397814,S_603,0.2,28.58,O_2341
37.27800309,127.0397814,S_603,0.21,116.36,O_2342
37.22022743,126.9502631,S_826,0.29,52.79,O_2343
37.22022743,126.9502631,S_826,3.05,2791.9,O_2344
37.16658943,127.3132646,S_710,0.14,28.48,O_2345
37.16658943,127.3132646,S_710,0.28,110.0,O_2346
37.90119218,127.2880776,S_1051,4.1,1230.0,O_2347
37.90119218,127.2880776,S_1051,0.22,176.0,O_2348
37.90119218,127.2880776,S_1051,0.78,300.0,O_2349
37.90119218,127.2880776,S_1051,1.67,494.64,O_2350
37.90119218,127.2880776,S_1051,0.14,27.89,O_2351
37.37507087,127.5865435,S_1080,0.5,520.5,O_2352
37.37507087,127.5865435,S_1080,0.6,135.0,O_2353
37.37507087,127.5865435,S_1080,0.37,129.88,O_2354
37.50040448,126.8627884,S_268,1.78,323.86,O_2355
37.50040448,126.8627884,S_268,0.76,576.0,O_2356
37.50040448,126.8627884,S_268,1.35,540.0,O_2357
37.50040448,126.8627884,S_268,0.11,56.0,O_2358
37.50040448,126.8627884,S_268,3.65,422.56,O_2359
37.50040448,126.8627884,S_268,4.98,2799.87,O_2360
37.66422859,127.0406591,S_148,0.18,81.92,O_2361
37.66422859,127.0406591,S_148,0.44,93.1,O_2362
37.66422859,127.0406591,S_148,0.13,10.24,O_2363
37.66422859,127.0406591,S_148,0.24,171.0,O_2364
37.66422859,127.0406591,S_148,1.09,518.5,O_2365
37.49206947,127.0249478,S_342,0.96,615.18,O_2366
37.49206947,127.0249478,S_342,4.03,3256.8,O_2367
37.49206947,127.0249478,S_342,0.38,201.53,O_2368
37.49206947,127.0249478,S_342,0.18,146.02,O_2369
37.49206947,127.0249478,S_342,0.14,120.0,O_2370
37.49206947,127.0249478,S_342,0.37,134.42,O_2371
37.31873929,126.956765,S_1055,0.91,533.89,O_2372
37.31873929,126.956765,S_1055,1.75,925.65,O_2373
37.31873929,126.956765,S_1055,0.29,126.64,O_2374
37.31873929,126.956765,S_1055,1.08,623.68,O_2375
37.31873929,126.956765,S_1055,0.42,370.5,O_2376
37.31873929,126.956765,S_1055,0.12,150.0,O_2377
37.31873929,126.956765,S_1055,1.24,789.65,O_2378
37.25805967,126.9941712,S_586,0.42,117.9,O_2379
37.25805967,126.9941712,S_586,8.79,5398.67,O_2380
37.25805967,126.9941712,S_586,0.24,171.0,O_2381
37.25805967,126.9941712,S_586,0.57,124.85,O_2382
37.40617922,126.7846121,S_895,0.1,40.0,O_2383
37.40617922,126.7846121,S_895,0.16,49.88,O_2384
37.40617922,126.7846121,S_895,3.54,120.5,O_2385
37.40617922,126.7846121,S_895,0.34,202.0,O_2386
37.40617922,126.7846121,S_895,0.31,94.5,O_2387
37.40617922,126.7846121,S_895,0.11,38.46,O_2388
37.65948177,126.8296166,S_617,1.43,611.7,O_2389
37.65948177,126.8296166,S_617,1.34,742.15,O_2390
37.65948177,126.8296166,S_617,0.23,228.17,O_2391
37.52879933,127.0843875,S_76,1.0,1000.0,O_2392
37.52879933,127.0843875,S_76,0.2,72.0,O_2393
37.52879933,127.0843875,S_76,0.2,80.96,O_2394
37.52879933,127.0843875,S_76,1.0,768.0,O_2395
37.52879933,127.0843875,S_76,0.21,105.88,O_2396
37.52879933,127.0843875,S_76,1.0,720.0,O_2397
37.52879933,127.0843875,S_76,0.36,168.0,O_2398
37.51813219,127.4561598,S_1090,3.0,1860.0,O_2399
37.51813219,127.4561598,S_1090,0.75,300.0,O_2400
37.51813219,127.4561598,S_1090,0.14,5.0,O_2401
37.4050866,126.917832,S_796,0.35,255.65,O_2402
37.4050866,126.917832,S_796,0.18,86.32,O_2403
37.4050866,126.917832,S_796,5.8,1885.37,O_2404
37.4050866,126.917832,S_796,0.2,46.78,O_2405
37.4050866,126.917832,S_796,0.18,124.0,O_2406
37.4050866,126.917832,S_796,8.5,920.64,O_2407
37.4050866,126.917832,S_796,1.39,1321.2,O_2408
37.4050866,126.917832,S_796,0.16,60.0,O_2409
37.4050866,126.917832,S_796,0.1,74.0,O_2410
37.57327487,126.9197797,S_203,0.16,140.0,O_2411
37.57327487,126.9197797,S_203,0.11,36.0,O_2412
37.57327487,126.9197797,S_203,0.21,105.88,O_2413
37.57327487,126.9197797,S_203,0.31,313.28,O_2414
37.57327487,126.9197797,S_203,0.11,96.0,O_2415
37.57327487,126.9197797,S_203,0.15,90.68,O_2416
37.57327487,126.9197797,S_203,0.26,94.88,O_2417
37.57327487,126.9197797,S_203,0.53,223.85,O_2418
37.61241458,127.0784793,S_105,0.58,230.0,O_2419
37.61241458,127.0784793,S_105,0.16,136.02,O_2420
37.61241458,127.0784793,S_105,2.25,324.0,O_2421
37.61241458,127.0784793,S_105,0.91,533.89,O_2422
37.61241458,127.0784793,S_105,0.13,120.0,O_2423
37.61241458,127.0784793,S_105,1.58,1149.68,O_2424
37.61241458,127.0784793,S_105,0.24,240.0,O_2425
37.61241458,127.0784793,S_105,2.55,1405.92,O_2426
37.61241458,127.0784793,S_105,4.0,1281.6,O_2427
